Date,Startup Name,SubVertical,City,Amount,is_funded,Year,Month,Industry Vertical Cleaned,InvestmentType_Cleaned,Investors_Cleaned
2016-06-21,Onspoon,Online Platform for Event Sponsorship,mumbai,150000.0,1,2016,6,consumer services,Seed,Swan Angel Network
2016-06-21,REstate,Real Estate Platform,bengaluru,,0,2016,6,consumer services,Seed,Idein Ventures
2016-06-21,Cleartrip,Online Travel Agency,mumbai,,0,2016,6,consumer services,Private Equity,"Concur Technologies, Gund Investment"
2016-06-21,ProcMart,Online Procurement Marketplace,noida,,0,2016,6,consumer services,Private Equity,Indiamart
2016-06-21,Celerix,Fintech Product Development & Services Startup,bengaluru,400000.0,1,2016,6,technology,Seed,Bitkemy Ventures
2016-06-21,NatureNama,Online Outdoors & travel,mumbai,225000.0,1,2016,6,consumer services,Seed,Unicorn Venture
2016-06-21,CyclopsMedtech,Medical Technology Provider,bengaluru,,0,2016,6,technology,Seed,Cp Bothra
2016-06-21,Syona Cosmetics,Beauty Products & Training to Salons & Spas,chennai,150000.0,1,2016,6,others,Seed,The Chennai Angels
2016-06-21,PrettySecrets,Women Lingerie Store,mumbai,6000000.0,1,2016,6,e-commerce,Private Equity,"Rb Investments Pte Ltd, Orios Venture Partners"
2016-06-22,SpiderG,Online invoice app for SMEs,pune,150000.0,1,2016,6,consumer services,Seed,"Rahul Kirloskar, Fusion Tech Ventures, Adi Saravanan, Pravin Dongre, Mahendra Doshi"
2016-06-23,FarEye,Logistics Management Software,delhi,3500000.0,1,2016,6,technology,Private Equity,Saif Partners
2016-06-23,The Uolo,School Parent Communication App,bengaluru,210000.0,1,2016,6,consumer services,Seed,"Purvi Ventures, Rajul Garg, Vipin Arora"
2016-06-23,Staqu,Artificial Intelligence based search platform,gurgaon,,0,2016,6,technology,Seed,Indian Angel Network
2016-06-23,Padhopadhao,Home Tutors search & Discovery,delhi,,0,2016,6,consumer services,Private Equity,Rise India
2016-06-24,Drivify,Professional Driver discovery & Booking Mobile app,mumbai,50000.0,1,2016,6,consumer services,Seed,"Jitendra Gupta, Pankaj Tripathi"
2016-06-24,PratiLipi,Multi-Lingual self-publishing platform,bengaluru,,0,2016,6,consumer services,Seed,Nexus Venture Partners
2016-06-24,ParaBlu,Cloud Data Security & Privacy Solutions,bengaluru,500000.0,1,2016,6,technology,Seed,Kalaari Capital
2016-06-24,Schedulers Logistics,Cold Storage Logistics solutions,mumbai,6000000.0,1,2016,6,logistics,Private Equity,Gvfl
2016-06-24,LEAP India,Supply Chain Equipment & Services provider,mumbai,3000000.0,1,2016,6,others,Private Equity,Mayfield Ventures
2016-06-24,KabadiExpress,Free Door Step Scrap Pickup Service,delhi,148000.0,1,2016,6,others,Seed,Undisclosed
2016-06-27,YourDost,Online counselling & Personal coaching platform,bengaluru,1200000.0,1,2016,6,consumer services,Seed,"Saif Partners, Aprameya Radhakrishnan, Phanindra Sama, Subba Rao Telidevara, Vibhu Garg, Paula Ravindra Mariwala, Gaurav Bhalotia"
2016-06-27,Gomalon,Online Spa & Salon discovery & Booking platform,bengaluru,100000.0,1,2016,6,consumer services,Seed,Undisclosed
2016-06-27,Voler Cars,Self-Driven Car rental platform,delhi,,0,2016,6,consumer services,Seed,"Kanodia Family, Amit Banka"
2016-06-27,Travelyaari,Online ticket booking platform,bengaluru,3000000.0,1,2016,6,consumer services,Private Equity,Gvfl Ltd
2016-06-28,FabHotels,Online Hotel aggregator & Booking platform,gurgaon,8000000.0,1,2016,6,consumer services,Private Equity,"Accel Partners, Rb Investments"
2016-06-28,Locanix,GPS based SaaS Solutions,ahmedabad,300000.0,1,2016,6,technology,Seed,Undisclosed
2016-06-28,LendingKart,Online Working Capital Business Loans Platform,ahmedabad,32000000.0,1,2016,6,consumer services,Private Equity,"Bertelsmann India Investments, Mayfield India, Saama Capital, India Quotient"
2016-06-28,Hello Tax,Online Tax Filing Platform,delhi,295000.0,1,2016,6,consumer services,Seed,Sanjeev Sinha
2016-06-28,MySuperBrain,Online Talent Discovery Platform for Kids,hyderabad,,0,2016,6,consumer services,Seed,Soniks Consulting
2016-06-28,BlogBeats,Online Blogging Platform,bengaluru,,0,2016,6,consumer services,Seed,Undisclosed
2016-06-29,LetReach,ECommerce SAAS Solutions,delhi,100000.0,1,2016,6,e-commerce,Private Equity,Vcommission
2016-06-29,TrendieApp,Visual Content Marketing,kolkata,50000.0,1,2016,6,technology,Seed,Harsh Vardhan Hada
2016-06-29,ImpactGuru,Crowdfunding Platform,mumbai,,0,2016,6,consumer services,Seed,Piyush Jain
2016-06-29,Velvetcase,Online designer jewellery marketplace,mumbai,1500000.0,1,2016,6,e-commerce,Private Equity,"Uniqorn Ventures Fund, Tv Mohandas Pai, S Somasegar"
2016-06-30,Meru Cabs,Online/ Mobile Tax Cab booking,mumbai,25000000.0,1,2016,6,consumer services,Private Equity,Brand Capital
2016-06-30,Campus Diaries,Student focussed Content Discovery portal,bengaluru,220000.0,1,2016,6,consumer services,Seed,Aarin Capital
2016-06-30,Scripbox,Online Mutual Fund Investment platform,bengaluru,,0,2016,6,consumer services,Private Equity,"Omidyar Network, Accel Partners & Existing Investors"
2016-06-30,Biryani Blues,QSR Chain,gurgaon,368000.0,1,2016,6,food & beverage,Private Equity,Carpediem Capital & Others
2016-05-01,MotoMojo,Mobile based Vehicle maintenance App,mumbai,,0,2016,5,consumer services,Seed,"Niloufer Dundh, Fauzan Rahim, Balamurugan Mani,"
2016-05-01,Get My Parking,Parking Technology Platform,delhi,376000.0,1,2016,5,technology,Seed,The Chennai Angels
2016-05-01,Prescribez,Health Service Aggregator Platform,pune,145000.0,1,2016,5,consumer services,Seed,Ankush Mehta
2016-05-02,Airwood,Agri Data & Analytics Platform,chennai,,0,2016,5,technology,Seed,Startupxseed Ventures
2016-05-03,Mobikwik,Mobile & Digital Wallet,gurgaon,50000000.0,1,2016,5,consumer services,Private Equity,"Gmo Payment Gateway, Mediatek"
2016-05-03,iDreamCareer,Career Planning Services Portal,delhi,,0,2016,5,consumer services,Private Equity,Brand Capital
2016-05-03,Zwayam,Online Recruitment Platform,bengaluru,250000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-03,BoiBanit,Online Food Delivery platform,vadodara,,0,2016,5,consumer services,Seed,Undisclosed
2016-05-03,Zuver,Car driver Discovery App,mumbai,180000.0,1,2016,5,consumer services,Seed,"Shruth & Smith Group, Hermes Group"
2016-05-03,Prepathon,Competitive Exam learning platform,mumbai,,0,2016,5,education,Private Equity,Blume Ventures
2016-05-04,EasyRoads,Road Trip planning Mobile app,mumbai,200000.0,1,2016,5,consumer services,Seed,"Rohan Angrish, Hrishi Oberoi, Rahul Mehta, Kapil Hetamsaria, Pranav Dedhia"
2016-05-04,Lenskart,Eyewear & Accessories etailer,delhi,60000000.0,1,2016,5,e-commerce,Private Equity,"International Finance Corp, Tpg Growth, Adveq Management, Idg Ventures, Ratan Tata, Kris Gopalakrishnan"
2016-05-04,Seclore,Enterprise Security Technology platform,mumbai,12000000.0,1,2016,5,technology,Private Equity,"Sistema Asia Fund, Helion Venture, Ventureeast, India Alternatives"
2016-05-04,SolarTown,Solar Rooftop system installation company,chennai,200000.0,1,2016,5,technology,Seed,Grex.In
2016-05-04,Comarete,Telecom & Media IT services company,pune,200000.0,1,2016,5,technology,Seed,Grex.In
2016-05-04,MyDentistChoice,Medical Supplies eTailer,hyderabad,150000.0,1,2016,5,e-commerce,Seed,Undisclosed
2016-05-04,Active.ai,Intelligent Tech platform for Finance vertical,singapore,500000.0,1,2016,5,technology,Seed,Kalaari Capital Accelerator Program
2016-05-04,Affordplan,Affordable non-emergency medical service health plans,delhi,500000.0,1,2016,5,technology,Seed,Kalaari Capital Accelerator Program
2016-05-04,Indee,Web Video Streaming Platform,bengaluru,500000.0,1,2016,5,consumer services,Seed,Kalaari Capital Accelerator Program
2016-05-05,Unbxd,eCommerce product discovery software,delhi,,0,2016,5,technology,Private Equity,"Idg Ventures, Inventus Capital, Indian Angel Network"
2016-05-05,WebAlligator,Cloud Based Software Solutions,bengaluru,375000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-06,EduAce Services,Education Workshops & mentoring programs,lucknow,1000000.0,1,2016,5,education,Private Equity,Momagic Technologies
2016-05-06,Meesho,Social commerce platform,bengaluru,,0,2016,5,e-commerce,Seed,Rajul Garg & Others
2016-05-07,Zebroads,Logistics and Warehousing services,hyderabad,75000.0,1,2016,5,logistics,Seed,Undisclosed
2016-05-09,Locus,Logistics Intelligence platform,bengaluru,2750000.0,1,2016,5,technology,Private Equity,"Exfinity Venture Partners, Blume Ventures, Beenext, Rajesh Ranavat"
2016-05-09,Toko Innovations,Children\\xe2\\x80\\x99s Entertainment Portal,bengaluru,450000.0,1,2016,5,consumer services,Seed,"Roopak Saluja, Vishal Khare"
2016-05-09,Rentickle,"Furniture, appliances Portal",delhi,250000.0,1,2016,5,e-commerce,Seed,"Manish Kheterpal, Vinay Mittal, Dinesh Mittal, Sandeep Gupta"
2016-05-10,HealthifyMe,Health & Fitness App,bengaluru,6000000.0,1,2016,5,consumer services,Private Equity,"Idg Ventures India, Inventus Capital, Blume Ventures"
2016-05-10,Zarget,Conversion Rate Optimization Platform,chennai,1500000.0,1,2016,5,consumer services,Private Equity,"Accel Partners, Matrix Partners, Girish Mathrubootham"
2016-05-10,InnoNano Research,Clean Water Technology,chennai,18000000.0,1,2016,5,technology,Private Equity,Nanoholdings
2016-05-10,SchoolWear,School Uniform & Supplies Marketplace,mumbai,1500000.0,1,2016,5,e-commerce,Seed,Undisclosed
2016-05-10,Swiggy,Food Delivery Platform,bengaluru,7000000.0,1,2016,5,consumer services,Private Equity,"Norwest Venture Partners, Dst Global, Accel Partners"
2016-05-11,Zenify,Home rental Discovery & Booking Portal,bengaluru,900000.0,1,2016,5,consumer services,Private Equity,Undisclosed
2016-05-11,Faircent,Online Peer to Peer Lending platform,gurgaon,,0,2016,5,consumer services,Private Equity,"Jm Financial Products Ltd, Arun Tadanki, Doreswamy Nandkishore, Kshitij Jain"
2016-05-11,Fractal Analytics,Data Analytics Company,mumbai,100000000.0,1,2016,5,technology,Private Equity,Khazanah Nasional Berhad
2016-05-12,Unacademy,Free Online Education Platform,bengaluru,500000.0,1,2016,5,consumer services,Seed,"Blume Ventures, Rajan Anandan, Sumit Jain, Aprameya Radhakrishna, Sujeet Kumar, Phanindra Sama"
2016-05-12,Capital Float,Online Lending Platform,bengaluru,25000000.0,1,2016,5,consumer services,Private Equity,"Creation Investments Capital Management, Saif Partners, Sequoia Capital, Aspada Ventures"
2016-05-12,Life Circle,Senior Healthcare Services,hyderabad,150000.0,1,2016,5,healthcare,Private Equity,Groupe Sos
2016-05-12,Dream Wallets,Online Crowdfunding platform,jaipur,,0,2016,5,consumer services,Seed,"Rakesh Gupta, Aditya Aggarwal, Siddharth Banerjee, Vikas Ranjan, Anshul Jindal, Sunil Koul, And Sanjeev Agrawal"
2016-05-12,ShabdNagari,Hindi social networking portal,kanpur,,0,2016,5,consumer services,Seed,Ah! Ventures
2016-05-12,Galleri5,Visual Content Discovery platform,bengaluru,,0,2016,5,consumer services,Seed,"Phanindra Sama, Raghunandan G,"
2016-05-12,Derbii,Carpooling Services,gurgaon,,0,2016,5,logistics,Seed,Anurag Chauhan
2016-05-13,StayZilla,Budget Room Aggregator Booking platform,chennai,13500000.0,1,2016,5,consumer services,Private Equity,"Matrix Partners, Nexus Ventures"
2016-05-13,WoW Express,E-Commerce Logistics Solutions,mumbai,2200000.0,1,2016,5,logistics,Private Equity,Undisclosed
2016-05-16,Smartivity,Smart Learning products,delhi,1000000.0,1,2016,5,e-commerce,Private Equity,"S Chand, Advantedge Partners"
2016-05-16,BedBathMore,Home Decor eMarketplace,mumbai,,0,2016,5,consumer services,Private Equity,"Kinnevik Group, Rocket Internet"
2016-05-17,Murgency,Medical Emergency Response App,mumbai,,0,2016,5,consumer services,Private Equity,Rata Tata
2016-05-17,Crownit,Mobile customer rewards management platform,gurgaon,,0,2016,5,consumer services,Private Equity,Undisclosed
2016-05-17,Blinge,Apparel Rental platform,mumbai,,0,2016,5,e-commerce,Seed,"Anupam Mittal, Anuj Srivastava, Ankit Nagori"
2016-05-18,TheSmartQ,Food Ordering Mobile App,bengaluru,250000.0,1,2016,5,consumer services,Seed,Yournest Angel Fund
2016-05-18,PurpleHealth,Online health-on-demand platform,trivandrum,100000.0,1,2016,5,consumer services,Seed,Katabole Technology Venture
2016-05-18,Fundamentor,Aptitude Development Program,pune,,0,2016,5,education,Seed,Subramanya Sv
2016-05-18,EduPristine,Online Certification Courses,mumbai,10000000.0,1,2016,5,education,Private Equity,"Kaizen Management Advisors, Devry Inc"
2016-05-18,BhiveWorkspace,Co-Working Spaces,bengaluru,1000000.0,1,2016,5,others,Private Equity,Blume Ventures
2016-05-18,Parentlane,Parenting & Child Care app,bengaluru,,0,2016,5,consumer services,Seed,"Sujeet Kumar, Aprameya, Sumit Jain, Subramanya Venkat, Venk, Ravi Machani, Hitesh Gupta, Rohit Choudhary"
2016-05-19,Appie,Location-based offline retail discovery platform,mumbai,1000000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-19,Niki.ai,Artificial Intelligence Platform,bengaluru,,0,2016,5,technology,Private Equity,Ratan Tata
2016-05-19,TaxiVaxi,Cab Aggregating Platform,delhi,500000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-19,Veqta,On Demand Digital Sports Network,delhi,500000.0,1,2016,5,consumer services,Seed,"Chatsworth Management, Itw Digital"
2016-05-20,i2ifunding,Online Peer to Peer Funding,noida,300000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-23,EduRev,Online Learning Platform,gurgaon,,0,2016,5,consumer services,Seed,Pradeep Reddy Kamasan
2016-05-23,Hoppingo,Fashion Discovery platform,delhi,89000.0,1,2016,5,consumer services,Seed,Vcommission
2016-05-24,Eatonomist,Food Delivery Platform,gurgaon,,0,2016,5,consumer services,Seed,Mcube Capital Advisors Pvt Ltd
2016-05-24,Goalwise,Online investment platform,bengaluru,1000000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-05-25,Roast,Mobile entertainment App,delhi,,0,2016,5,consumer services,Seed,Indian Angel Network
2016-05-25,Address Health,Pediatric Primary Healthcare Network,bengaluru,1500000.0,1,2016,5,healthcare,Private Equity,Gray Matters Capital
2016-05-25,Arcatron Mobility,Mobility Devices for differently abled,pune,100000.0,1,2016,5,technology,Seed,Sudhir Mehta
2016-05-25,SheThePeople,Digital platform for Women,delhi,,0,2016,5,consumer services,Seed,Anand Mahindra
2016-05-26,Cleartax,Online Income Tax Filing platform,bengaluru,2000000.0,1,2016,5,consumer services,Private Equity,"Ff Angel, Sequoia Capital"
2016-05-26,Consure Medical,Medical Devices Kit manufacturer,delhi,,0,2016,5,healthcare,Private Equity,"Accel Partners, Indian Angel Network, India Innovation Fund India Venture Partners"
2016-05-26,mChamp,Celebrity Entertainment Contest App,delhi,475000.0,1,2016,5,consumer services,Seed,Momagic Technologies
2016-05-27,Pianta,Online healthcare service discovery platform,bengaluru,,0,2016,5,consumer services,Seed,"Kunal Shah, Sandeep Tandon"
2016-05-30,Vahanalytics,Safe driving Analytics platform,mumbai,200000.0,1,2016,5,technology,Seed,"Anirudh Damani, Vikram Lakhotia"
2016-05-31,Play Your Sport,Location based Sports & Fitness Discovery App,delhi,,0,2016,5,consumer services,Seed,Undisclosed
2016-05-31,Koovs,Apparel & Lifestyle eTailer,delhi,4400000.0,1,2016,5,e-commerce,Private Equity,Ht Media Ltd
2016-05-31,CCavenue,Payment Gateway,mumbai,8900000.0,1,2016,5,consumer services,Private Equity,Nsi Infinium Global Pvt. Ltd
2016-05-31,1mg,Online Pharmacy,gurgaon,,0,2016,5,e-commerce,Private Equity,Hbm Healthcare Investments
2016-05-31,Tpot,QSR Chain,gurgaon,,0,2016,5,food & beverage,Seed,Ashish Gupta
2016-05-31,MachaDalo,Hyperlocal Advertising Platform,mumbai,175000.0,1,2016,5,consumer services,Seed,Undisclosed
2016-04-01,Dil Mil,Matchmaking Mobile App,sfo / bangalore,2700000.0,1,2016,4,consumer services,Private Equity,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, Csc Upshot & Angel Investors"
2016-04-01,PicsDream,Online Marketplace for Photographers,delhi,,0,2016,4,consumer services,Seed,Raman Roy
2016-04-01,Process 9,online translation and transliteration,gurgaon,,0,2016,4,consumer services,Seed,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, And Ajai Chowdhry"
2016-04-04,Housing,Real Estate Portal,mumbai,,0,2016,4,consumer services,Private Equity,Vineet Singh
2016-04-04,Roll Mafia,Rolls & Biryanis QSR chain,pune,,0,2016,4,food & beverage,Seed,Undisclosed
2016-04-04,Hungama,Digital Media Entertainment Portal,mumbai,25000000.0,1,2016,4,consumer services,Private Equity,Xiaomi Inc
2016-04-04,Highway Delite,Various Highway Help Services,bengaluru,,0,2016,4,consumer services,Seed,N.S. Raghavan Centre For Entrepreneurial Learning
2016-04-05,Cult Fitness,Healthcare training programs,bengaluru,,0,2016,4,healthcare,Seed,Mukesh Bansal
2016-04-05,Haptik,Personal Assistant App,mumbai,,0,2016,4,technology,Private Equity,Times Internet Ltd
2016-04-05,Servify,Gadget & Appliances Service App,mumbai,,0,2016,4,consumer services,Private Equity,"Blume Ventures, Barkawi Holdings Gmbh, Tm Service Technology Holdings Gmbh"
2016-04-06,Shipsy,Logistics Solutions,gurgaon,1000000.0,1,2016,4,logistics,Private Equity,Dtdc Express Ltd
2016-04-06,gear6,Online bike service and repairs platform,bengaluru,500000.0,1,2016,4,consumer services,Seed,Ninestarter
2016-04-06,MyGlamm,Mobile based on-demand Beauty Services platform,mumbai,6000000.0,1,2016,4,consumer services,Private Equity,L\\Xe2\\X80\\X99Occitane
2016-04-06,Petoo,Online Food Delivery Platform,bengaluru,1000000.0,1,2016,4,consumer services,Private Equity,Axilor Ventures
2016-04-07,Truly Social,Mobile Gaming Studio,london,,0,2016,4,consumer services,Private Equity,Nazara Technologies Pvt Ltd
2016-04-08,Little Black Book,"Curated Food, event & Lifestyle guide",delhi,,0,2016,4,consumer services,Seed,"Idg, Indian Angel Network"
2016-04-08,Vahan,Mobile Education Platform,chennai,,0,2016,4,education,Seed,Villgro
2016-04-08,imedilane,Online Health Diagnosis platform,delhi,40000.0,1,2016,4,consumer services,Seed,"Mahendra Patel, Nilender Chauhan"
2016-04-11,Living Local,Social discovery platform,mumbai,200000.0,1,2016,4,consumer services,Seed,Rattan Chadha
2016-04-11,Vegfru,Online Fruit & Vegetable Marketplace,delhi,,0,2016,4,e-commerce,Seed,Wingify
2016-04-11,Oyo,Online Branded Budget Room Booking Service,delhi,100000000.0,1,2016,4,consumer services,Private Equity,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, Dsg Consumer Partners And Venture Nursery"
2016-04-11,PriceRaja,Price Comparison Portal,gurgaon,300000.0,1,2016,4,consumer services,Seed,Prashant Puri
2016-04-12,MagicX,On-Demand Task Management App,bengaluru,1000000.0,1,2016,4,consumer services,Seed,"Kris Gopalakrishnan, Dr. Ranjan Pai"
2016-04-12,Happydemic,Artist Discovery & Booking platform,mumbai,,0,2016,4,consumer services,Seed,Shaan
2016-04-12,LenDenClub,Peer-to-Peer Lending Platform,mumbai,,0,2016,4,finance,Seed,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah"
2016-04-12,Indi.com,Video Social Network,unknown,,0,2016,4,consumer services,Seed,Anil Kapoor
2016-04-13,Legalraasta,Online legal Services for Startups,delhi,1000000.0,1,2016,4,consumer services,Seed,"Pravin Khandelwal, Yatin Kumar Jain"
2016-04-13,RainCan,Subscription-based grocery delivery Mobile App,pune,150000.0,1,2016,4,consumer services,Seed,Dr. Aniruddha Malpani
2016-04-13,Hippily,Fashion ECommerce App,mumbai,250000.0,1,2016,4,e-commerce,Seed,"Dr. Sridhar Ramaswamy, Rakesh Mathur"
2016-04-13,kredX,Invoice discounting\\xc2\\xa0 Marketplace,bengaluru,750000.0,1,2016,4,e-commerce,Seed,"Prime Venture Partners,"
2016-04-14,Wedwise,Wedding related services community,delhi,,0,2016,4,consumer services,Seed,Startup Equity Partners
2016-04-14,BeaconsTalk,contextual mobile advertising,mumbai,100000.0,1,2016,4,technology,Seed,"Rajeev Agrawal, Prashant Gooty"
2016-04-15,Deal 4Loans,Loan Comparison Portal,noida,,0,2016,4,consumer services,Seed,"Ram Shriram, Neeraj Arora, Puru Vashishtha"
2016-04-15,RenewBuy,Online Car & Bike Insurance Comparison portal,delhi,1000000.0,1,2016,4,consumer services,Seed,Mount Nathan Advisors
2016-04-15,Blue Box Media,Online Tech Portals,jaipur,,0,2016,4,consumer services,Seed,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari"
2016-04-15,Vyomo,On-Demand Beauty Service provider,delhi,15000000.0,1,2016,4,consumer services,Private Equity,Naturals Salon Chain
2016-04-15,Organicshop,Marketplace for organic products,jaipur,,0,2016,4,e-commerce,Seed,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain"
2016-04-15,MInd Your Fleet,Car Rental Software,noida,,0,2016,4,consumer services,Seed,Undisclosed
2016-04-15,NestAway,Furnished Home Rental Platform,bengaluru,30000000.0,1,2016,4,consumer services,Private Equity,Tiger Global
2016-04-15,Tapchief,Expert Advice Platform,bengaluru,150000.0,1,2016,4,consumer services,Seed,Vijay Shekhar Sharma
2016-04-18,Rapido,Bike Aggregator App,bengaluru,,0,2016,4,consumer services,Private Equity,"Pawan Munjal, Advantedge Partners, Astarc Ventures"
2016-04-18,Yufta,Women\\xe2\\x80\\x99s Fashion ECommerce Portal,bengaluru,,0,2016,4,e-commerce,Seed,Ajay Data & Other Hnis
2016-04-18,Smytten,Online Discovery and Shopping Platform,gurgaon,,0,2016,4,e-commerce,Seed,Rajan Anandan
2016-04-18,Houssup,interior design and home furnishing portal,jaipur,,0,2016,4,consumer services,Seed,"Mitin Patel, Gaurav Agarwal"
2016-04-18,Jugnoo,On-demand Delivery & Logistics platform,chandigarh,10000000.0,1,2016,4,consumer services,Private Equity,Paytm & Existing Investors
2016-04-18,Tork Motocycles,Electric Motorcycle Manufacturer,pune,,0,2016,4,others,Seed,"Bhavish Aggarwal, Ankit Bhati"
2016-04-19,Betaout,customer intelligence and marketing automation platform,noida,1500000.0,1,2016,4,e-commerce,Private Equity,"Stanford Angels, Letsventure, Chennai Angels, Hyderabad Angels, Mumbai Angels"
2016-04-19,DriversCart,on-demand chauffeur provider,chennai,450000.0,1,2016,4,consumer services,Seed,Ah! Ventures
2016-04-19,LensKart,Eyewear etailing platform,delhi,,0,2016,4,e-commerce,Private Equity,Ratan Tata
2016-04-19,CollegeDekho,College & Student information platform,delhi,2000000.0,1,2016,4,consumer services,Private Equity,Man Capital
2016-04-19,OYOfit,Fitness Services Aggregator platform,bengaluru,,0,2016,4,consumer services,Seed,Rn Agarwal
2016-04-19,Oliveboard,Online exam practice & preparation platform,bengaluru,,0,2016,4,consumer services,Private Equity,India Educational Investment Fund
2016-04-19,Simplilearn,Online certification platform,bengaluru,,0,2016,4,consumer services,Private Equity,Brand Capital
2016-04-20,1mg,Online Pharmacy,gurgaon,15000000.0,1,2016,4,e-commerce,Private Equity,"Maverick Capital Ventures, Sequoia Capital, Omidyar Network"
2016-04-20,Fashalot,Fashion and Store discovery mobile app,delhi,,0,2016,4,consumer services,Seed,"Yournest Angel Fund, Rajul Garg"
2016-04-20,Broomberg,Cleaning Services Provider,delhi,,0,2016,4,consumer services,Seed,Undisclosed
2016-04-21,m.paani,Loyalty rewards platform,mumbai,,0,2016,4,consumer services,Seed,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners"
2016-04-21,Yufta,hyperlocal fashion retail platform,jaipur,,0,2016,4,e-commerce,Seed,Undisclosed
2016-04-21,mishTag,"Style, Fashion Discovery Mobile app",delhi,,0,2016,4,consumer services,Seed,"M&Y Partners, Svg Media, Anthil Ventures & Others"
2016-04-21,Advanced Structures India,Automotive Design and Engineering company,bengaluru,,0,2016,4,others,Private Equity,Girnarsoft
2016-04-22,Licious,Mobile based Meat ordering App,bengaluru,3000000.0,1,2016,4,e-commerce,Private Equity,Mayfield India Ii Management Ltd
2016-04-22,Knolskae,Educational Gamification & Simulation platform,bengaluru,,0,2016,4,consumer services,Private Equity,"Inventus Capital Partners, Hr Fund"
2016-04-22,Druva,Converged Backup & Data Protection Solutions for Enterprises,pune,,0,2016,4,technology,Private Equity,"Ntt Finance, Telephone Corporation"
2016-04-22,TOKO Innovation Studios,Children\xe2\x80\x99s Entertainment Games & Products,delhi,450000.0,1,2016,4,consumer services,Seed,Indian Angel Network
2016-04-25,Commut,Shuttle Service Provider,hyderabad,200000.0,1,2016,4,consumer services,Seed,50K Ventures
2016-04-25,intouchapp,Contact Management Mobile App,pune,,0,2016,4,consumer services,Seed,Blume Ventures
2016-04-25,Dropkaffe,Ready-to-Drink Beverage Producer,bengaluru,550000.0,1,2016,4,food & beverage,Seed,"Growthstory, Apurva Salapuria, Hitesh Oberoi, Sidharth Pansari, Nirupa Shankar"
2016-04-26,Transerv,Digital Payments platform,mumbai,15000000.0,1,2016,4,consumer services,Private Equity,"Idfc Spice Fund, Micromax Informatics"
2016-04-26,ClearTax,Online filing of Tax returns,bengaluru,1300000.0,1,2016,4,consumer services,Private Equity,"Max Levchin, Scott Banister"
2016-04-26,Roposo,Social Fashion ECommerce Discovery platform,gurgaon,15000000.0,1,2016,4,e-commerce,Private Equity,Bertelsmann India Investments
2016-04-27,MilkBasket,Micro Grocery Delivery Platform,gurgaon,500000.0,1,2016,4,consumer services,Seed,Evc Ventures
2016-04-27,CareonGO,Online Pharmacy,unknown,,0,2016,4,consumer services,Seed,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures"
2016-04-27,RailYatri,Train Related Information portal,noida,,0,2016,4,consumer services,Private Equity,"Nandan Nilekani, Helion Ventures, Omidyar Networks, Blume Ventures"
2016-04-27,ICHR,Mobile based Children health Information app,delhi,450000.0,1,2016,4,consumer services,Seed,Undisclosed
2016-04-27,Murgency,Medical Emergency Response App,mumbai,,0,2016,4,consumer services,Private Equity,Axilor Ventures
2016-04-28,The Wedding Brigade,Online Wedding Information Portal,mumbai,600000.0,1,2016,4,consumer services,Seed,Blume Ventures & Other Unnamed Investors
2016-04-28,DocsApp,Online Doctor Discovery & Chat platform,bengaluru,1200000.0,1,2016,4,consumer services,Private Equity,"Rebright Partners, Anand Rajaraman, Venky Harinarayan"
2016-04-29,Impact Guru,Online Crowdfunding platform for NGOs & Social Projects,mumbai,500000.0,1,2016,4,consumer services,Seed,"Rb Investments, Fundnel"
2016-04-29,LetReach,ECommerce SAAS Solutions,delhi,100000.0,1,2016,4,e-commerce,Private Equity,Vcommission
2016-03-01,DriveU,Chauffeurs Discovery for private car owners,bengaluru,,0,2016,3,consumer services,Seed,Unitus Seed Fund
2016-03-01,Gympik,"Fitness Centres, Gym Discovery online marketplace",bengaluru,,0,2016,3,consumer services,Private Equity,Roundglass Partners
2016-03-01,Testbook,Online Test Preparation Platform,mumbai,,0,2016,3,consumer services,Private Equity,S Chand & Co
2016-03-01,IQlect,Big Data Analytics Platform,bengaluru,,0,2016,3,technology,Private Equity,"Lip-Bu Tan, Michael Marks, Nicolas Braithwaite"
2016-03-02,MoMark,Mobile Wallet Aggregation platform,noida,600000.0,1,2016,3,consumer services,Private Equity,Yournest Angel Fund
